project_id,area_sqkm,population_density,infrastructure_type,land_cost_per_sqkm,construction_cost_index,distance_to_city_center,existing_infrastructure_score,environmental_factors,zoning_complexity,project_duration_years,total_cost_millions
885,40.09584622597287,438.1372038027999,Commercial,466096.37431201106,1.2934377929119352,13.62764773815903,0.4795581126269027,0.7620362232533522,0.425446894692718,6.185668712565452,190817.65
886,9.337960771689513,4709.844150465228,Commercial,282709.3514047871,0.8596403342917635,9.544818188812513,0.3700985516954505,0.9574079878824904,0.35754111263735355,6.0957197865766615,589572.71
887,32.8109323386678,2583.9101460129896,Industrial,102678.98584183819,1.255064715797952,2.450545806163404,0.49946892295739165,0.9866895978875586,0.5298504495931134,3.3571890268785043,368448.19
888,12.290047661812963,2106.11915190339,Public,287679.97464035766,1.2575595334839342,15.130237250018078,0.41766732606238216,0.6310819552043997,0.5970637369097147,6.469504730534137,365517.26
889,5.422348941587585,4073.3050469388004,Commercial,107092.77262839198,1.4693548215505394,11.30766374101141,0.27065017697486227,0.6064253854799568,0.6798614974955973,6.183194206756568,569805.75
890,12.537023454472978,4195.547046761529,Residential,316622.06562938227,0.8021146099493129,8.293878150615623,0.8641111218213229,0.540258279295756,0.5606965873225049,4.571663233076776,514393.09
891,36.252213126855125,1727.7360622664626,Residential,267121.87723744835,0.973552714864065,21.14548015831177,0.882489111325629,0.780898926331069,0.8529381901559636,9.916260093092625,333912.65
892,42.85697517126115,3498.7284816215965,Public,330158.92902475176,1.4494540355627208,23.315076232152023,0.3758002401335036,0.5068021977253341,0.3275236413679313,8.93701868453278,538951.6
893,41.595883296066084,3878.5017976742442,Public,54521.141474674216,1.4524937407787981,8.09889605185332,0.2518177596201614,0.7059491488049683,0.6022372767389905,7.74627661069134,549894.09
894,20.160584716113515,3307.7883656431773,Industrial,137678.22124491385,1.304410493559446,2.4339756637010703,0.7910619498809437,0.5366920083260043,0.5675791402594832,5.836110295717004,447671.88
895,33.570214260246985,842.8158665204869,Mixed,271098.6943604589,1.336034324733278,25.613828316391814,0.369222900690731,0.702612891464667,0.7533049435648013,5.158538217051673,262108.56
896,10.646722623083138,4391.827109233579,Residential,477726.6027151107,0.864038070550753,1.2888324949247962,0.5147483915494881,0.5199660946328046,0.9763933763281771,2.6640765570087943,532371.17
897,15.010812647920156,2741.5633084064425,Public,222624.0681598213,1.1597130843447636,28.17626232372269,0.25130820178990665,0.9176086303043844,0.6572627846402035,3.7516372661316133,442868.15
898,44.868623016795425,1484.1148892130182,Residential,240967.4117241356,0.9621080939022997,19.20097634549847,0.38101566780674817,0.6048694969692829,0.9908137928592042,7.965647198408892,313143.12
899,1.1435952137814338,2183.6181086447,Public,371613.24005297996,0.9268526305295322,10.333552420838288,0.8343218226637086,0.6641543551789559,0.5115745764392382,5.083740585437963,325994.21
900,4.73267227729617,284.09834295464617,Commercial,321706.7407787531,1.3672123093863329,8.14785937772535,0.8435171575321616,0.9350239983031959,0.3216076927797227,8.940425649125512,168895.87
901,10.790369629728353,726.5473259898461,Residential,184516.76754424995,0.8945266956763832,1.261164263669782,0.36566785991016837,0.8731330306661025,0.4159642172334889,2.331200227109759,158912.46
902,1.813344091754076,3851.179077527718,Commercial,234867.3780053425,1.1280561458974696,7.828671093315437,0.46873107608535164,0.6095191808210292,0.5765874193421971,5.5751238641227285,512526.61
903,9.481054036944967,100.05701030129408,Residential,147964.90948575462,1.4570047677102231,4.994120743997092,0.3073907352749949,0.535949709328748,0.5214337364319865,6.8226911561917785,158169.2
904,29.360557267999763,2141.1725595632315,Mixed,484709.6566085938,0.9300824388957398,18.752820400971224,0.2593381042279379,0.8578368884276697,0.3679378916883643,5.651636106771334,355978.06
905,21.36051525432865,2660.2998873193833,Industrial,108785.47170081188,1.4845953966167642,5.829822069220238,0.9937373715587277,0.6953512753440547,0.6028620753835017,9.003042024264884,409165.4
906,44.687249698310254,367.70865800476423,Commercial,217326.55305488876,1.4960015900327415,16.33026528856196,0.7244751609958715,0.8830399995591106,0.5366810401616939,9.906069536462258,212773.88
907,40.96345630605283,4868.082998564431,Public,61627.53749900503,1.188932008277682,18.113376247989653,0.633677207358655,0.7226473861876053,0.3858334543202069,2.042511925072328,611393.24
908,17.419958909044862,1208.0141231233924,Mixed,149800.7713700959,0.9190999181240106,9.64320925206052,0.8123988003242397,0.6730012064861381,0.5072819914283362,2.169594136692289,212664.05
909,13.341459954848977,1590.5737262177763,Residential,401212.0122710697,1.021273421558627,2.0168835215428427,0.8720617277501794,0.7256027041061983,0.9205052387487733,2.17291702204109,247261.05
910,19.29477420427971,1589.318310049634,Commercial,140528.85452999576,1.0971449828735746,2.080362537811687,0.845371814435782,0.8742794928353383,0.5114342058425381,7.130593864634748,268481.51
911,29.719599654482984,1229.0416443750146,Residential,86028.53113803452,1.016526957050756,1.7640726336236106,0.2132315594319013,0.9511101432701871,0.7997687962694361,4.354084859462541,238632.15
912,13.769150220732374,107.22172822292593,Residential,263503.9309300355,0.996444905913561,22.43461534695984,0.3494463185523988,0.5248835982942878,0.7284329557604289,7.5998319513931545,177500.08
913,31.395370938532135,3673.789491031182,Residential,54486.15563053332,1.4805607964514502,10.222281439614646,0.7239242416942648,0.7620557706134776,0.5990268136858602,4.6492432559828085,505369.38
914,20.7658767834664,4837.542949016498,Industrial,88144.76949184993,0.907355379191022,24.092705393062246,0.5006074782431704,0.5164177145419389,0.4673179457625684,6.648460491988573,634882.4
915,27.826335452173023,1199.0380680967207,Industrial,413431.6413033388,1.3133295361018036,13.520251891442626,0.9859861208488856,0.7342047725121794,0.5583102895421618,7.928722051110041,263853.15
916,22.088263192198177,3348.9312398367697,Public,397163.00518682285,0.8002872026074225,14.13694492406895,0.7323238341106033,0.9426414145484502,0.7144750494297298,5.933943195894285,455181.62
917,15.076055097324925,3735.292002097704,Commercial,461812.46918220323,1.2173278685816638,15.87359547277764,0.9652391269833653,0.6807951332101548,0.5455272503245484,5.855532314050055,507378.87
918,47.44843869462676,4257.284357543571,Mixed,434531.9461598373,1.4411601027678367,21.677912234878015,0.3611571853166351,0.9662252105403216,0.45042750350196226,1.79410892757071,578301.06
919,38.29848681090816,2170.8830653666846,Mixed,357429.0034579181,1.0015538658652534,8.931583109061505,0.8911656224920186,0.8153042358253046,0.38152392422414244,4.697035686184913,319428.35
920,7.435602200439401,1584.3614376381033,Mixed,73549.78578529827,0.9298681826804035,4.526033136472281,0.45708184465218027,0.9670776718965032,0.9158368565366957,5.9119943790244385,278146.06
921,43.48916480694668,1693.9461567128524,Residential,402281.87809399585,1.2561758564148988,17.125662720552384,0.9916518465902455,0.8785833127062599,0.6082190830263339,5.15782743099769,304667.4
922,24.627844313350927,3591.844532182713,Industrial,430479.8648782522,1.2988209851088752,10.482351074039439,0.3261509376585179,0.5517175833243811,0.7376458252200511,9.107038001695829,525606.92
923,44.780335231257524,4102.219385877617,Commercial,409586.9655973795,1.2816213632663869,13.832248096373085,0.6130718550706613,0.6155756837813385,0.6432872527957636,9.158775689075405,572253.52
924,40.0928351693921,989.9084420073531,Residential,278815.5658886117,1.023521816014962,19.761454541781855,0.8342756270696976,0.6970852272917532,0.9107965628505743,8.397256425298856,254883.47
925,21.548068471227054,1917.6109399730494,Industrial,154805.82739226674,0.9765416815115316,15.329646493096847,0.5461139844832288,0.585053441006038,0.6828543967137475,4.37768267835808,320414.23
926,1.6122307618458112,4519.506964070835,Industrial,430398.489059927,1.4691431599734308,18.988085695924443,0.5744672481501174,0.7474558023883302,0.6365469925643793,7.455692365187809,626154.2
927,13.799529289554831,4052.7982465042223,Commercial,377223.2643830623,1.4463096557889505,16.781800061295208,0.9890846364045929,0.7356840778507453,0.9472206932951988,4.557596149626488,553215.02
928,27.31089362571291,4925.806173536132,Commercial,491342.52847498324,1.1201216269249743,22.454094786146875,0.5402465202409227,0.9781295990136907,0.8037827172317482,3.0933423907818316,638849.6
929,31.85717188139429,3795.816472442196,Commercial,120061.66899016981,1.3923357063080615,21.47216191363698,0.683257680479251,0.7168639414479889,0.3780849351428001,4.0861237919579345,529640.85
930,13.265440428943513,2026.656485036819,Residential,151549.06237342476,1.1166264343440073,16.491506862449956,0.24363172854012058,0.8928134021439988,0.4243931228377698,1.6386816995698195,330849.98
931,7.398125666604795,2994.125386573725,Public,145309.16744667623,1.0970723126507573,20.6881876049315,0.873768064168208,0.97095527242574,0.8509860040576094,3.9859975810418247,436376.67
932,41.829046721565305,3338.9698458118696,Commercial,406642.89542960154,0.9097340633195063,26.33322846590577,0.7185344391836348,0.9384944154869928,0.885095924825968,5.146679955350544,483952.93
933,49.22790794482583,484.43349995390736,Public,134108.28340255318,1.098484239544381,13.53586734585689,0.5232160822902509,0.604333812255796,0.6816335803632074,9.59932805302747,206381.09
934,26.52166402398295,2768.0350996089387,Residential,79996.92342048774,1.1761918570198648,12.970129109715016,0.2129356319636158,0.7480149471267721,0.6881186595066475,3.8206952759766244,418038.75
935,8.998124649491023,3575.6720595157867,Public,499352.36296353285,0.8157530292000805,23.163123004719022,0.6733350564748031,0.6738698911479628,0.7423530739960111,9.122081852849686,514944.24
936,13.979212662708763,919.8743896051958,Mixed,61167.74515031712,1.1108791036227845,17.894061274217826,0.21012626278732977,0.6999293475686077,0.6073810419978476,3.0597244824114735,234458.64
937,1.4103384890996034,3925.09541538523,Public,425859.82707148953,1.3469493528766403,3.059196626455068,0.20096289112721433,0.6804034131228756,0.7761393864387327,2.7187200798332447,519072.44
938,45.757790924744704,2960.486624519147,Commercial,214415.07869779377,1.276032239461989,26.87124845504136,0.6928788497194838,0.9131796050875021,0.37593688029649097,5.670959107889485,458687.79
939,6.328678603061986,4765.886749918213,Residential,428726.95689101686,1.2446098922047546,1.892709964891564,0.3512136538676434,0.7260695275612237,0.9728954696571703,7.052602323676654,616795.84
940,29.03756553795555,307.8692612137693,Commercial,299579.22104501526,1.4366887999060416,22.70349433008255,0.35351003977447626,0.761847166122344,0.8251083766564451,1.3989902572205328,190934.29
941,14.065733424016697,1400.098074021788,Mixed,455734.053268862,0.8126224068776611,23.005030138425074,0.7226172526661949,0.9912236785235373,0.7418219428063049,2.9895927854249504,264763.31
942,27.931811124531773,3047.614008569138,Commercial,466786.843886582,1.189933310334564,28.640221473175984,0.24295775035149944,0.5299896360957582,0.5214254399066365,5.101152998511848,480191.52
943,32.74530922341728,1553.1435698090604,Commercial,54094.1815763492,1.351144193886795,2.569897843667302,0.4507244491796451,0.7439788198953744,0.41266884121971037,3.979039023848633,272636.58
944,41.57221928350648,3600.6784039490867,Commercial,83935.47919675472,1.178934767890887,18.308848962750236,0.3195455217136153,0.887030853473058,0.5865400746802611,7.413589714134897,524851.54
945,10.717852952149858,3819.125884357462,Industrial,162661.42830688495,1.0267268868062653,13.407376548184535,0.6641410958372271,0.5755809790941133,0.7631037184018409,5.6004453643718515,513408.17
946,1.0442935185947837,602.3282239257248,Mixed,351191.93736357574,0.8953753955643845,10.588355690926718,0.7294121237819167,0.805765797307387,0.7435968203961776,2.443231950435102,161390.91
947,7.27583868840596,2617.886874613162,Commercial,449722.48843017773,1.4212941502713339,3.619238248673118,0.7769086828792349,0.6197323897672333,0.5678488085459,9.050188413835814,403401.5
948,45.050922771481204,2593.563722396174,Commercial,256973.87808228325,1.129533674671322,17.316969470467967,0.4041849735348524,0.9337020566122838,0.7293004756831908,3.636151079350236,401115.02
949,43.757558839344505,1909.4757740561513,Commercial,323137.90232341946,1.414680637889991,14.892181044563795,0.2713998013092672,0.6635498327000396,0.8696238068972832,7.580179980679811,368638.71
950,30.07194855743026,4671.331826591393,Residential,134824.93375800253,1.2100964857032177,4.0320792863797035,0.2629469255535183,0.6645314084504548,0.3183993406363249,8.01924201194869,604276.88
951,30.225584591465843,4154.780967378783,Industrial,412235.0752467584,1.2719344816305005,18.76219570581542,0.5409212387605791,0.7990969392589468,0.6154347335511929,9.668419302304919,591037.8
952,33.41931539003965,3516.32597135722,Residential,485297.6501090614,1.3629828080649151,22.400640487335217,0.9566755272501721,0.5917814540599544,0.8309886599267537,5.486567198716912,509963.69
953,9.180878291860754,3600.200515101488,Industrial,170869.51981156884,1.261408881220094,23.2510707305558,0.3741832273976197,0.6424443194515306,0.682301129324364,6.54251963917989,534728.89
954,45.76339132328551,2362.4091046842836,Commercial,272671.67822024587,1.0786383884752564,27.255822459610396,0.40539328107323946,0.7083159250597058,0.7560332615503489,4.013886641315803,397716.36
955,21.22914098215762,4612.873153373222,Mixed,88752.24972786821,1.1595433687500556,12.874651514774538,0.2807110416846872,0.6768189315700552,0.6616734748237394,7.103613640708598,615344.25
956,19.465357148350122,3503.5175935410984,Public,301611.4954083358,1.3621318672731157,28.639110290041973,0.6844562191151442,0.7624386090027913,0.9943121812776177,5.170451372796878,530958.13
957,26.18642641150046,3672.0072021135006,Public,276252.5488310063,1.061555207461089,26.097452747397895,0.7438982991577399,0.7998200720344831,0.33823507554232674,4.9388712825198,511621.69
958,2.824815355365225,4322.2854285579915,Commercial,114996.41786978493,1.071685019737948,9.598545559694232,0.7143449665286081,0.7833337268750823,0.6437313752406641,8.69920776204495,569957.16
959,8.731026753425931,1442.950787776736,Residential,248929.79590313375,0.8669830812406009,5.619208083134296,0.8889041944358251,0.8270841559959661,0.3639915843801624,1.451519591488198,216750.34
960,37.03266401310534,4054.6474289468447,Mixed,200347.09343895345,1.4402091046552234,13.626292487712389,0.5891406680208574,0.6538747583039102,0.4118498934794993,8.937661850486815,569984.51
961,4.59853406229376,1056.678954486811,Industrial,284823.8938873352,0.8637254204618092,12.655062530723031,0.30756563261365155,0.563213113577514,0.5681268452927832,8.668628540457012,249643.23
962,30.356029418586214,1792.1755659999503,Commercial,313544.45094295964,1.253746424213989,17.695859854604926,0.43152410456353013,0.8804037707155385,0.4088780640503411,5.557296282056102,330334.19
963,12.644780929225387,1744.4912259222292,Mixed,53823.01037324428,1.0892361351619584,17.91820073750469,0.7299439787370814,0.9253901913153411,0.9745810161696558,5.411825687850654,319398.91
964,19.77013289507784,4894.774795106789,Mixed,392452.6923272999,1.0839335731788098,22.749622547019282,0.6904975789932479,0.6285031161112161,0.9627528437076114,4.256266312319411,638993.2
965,14.790339970149644,4297.032396364842,Industrial,370856.43133778335,1.2756862856008788,15.786808497962696,0.6248025037943701,0.7035459780790099,0.5352767523544226,9.94756412513561,596777.85
966,18.105799465014982,3535.7323217922726,Mixed,214828.873792935,0.8469656128409151,4.039856587282201,0.7463715349509499,0.7492846084817777,0.7478233984263756,2.000523994784571,436574.19
967,36.092772306620155,3662.5781319154116,Residential,73821.17100596821,1.2155940480660044,25.890448731040077,0.7099126802986395,0.7666634213764683,0.6736273244156503,6.311937120657463,532559.2
968,15.207524923347163,2854.1566925725983,Residential,389719.64290327264,1.3404222501806484,9.983172912370424,0.9050599115719613,0.829745085543826,0.870910886361038,7.135134311011753,428343.11
969,28.53702969469641,4740.744268831743,Residential,479828.8222151596,1.3797489305206159,29.16762634889117,0.6688131019826373,0.5208016166776607,0.7392119268718595,9.4089700739525,673176.8
970,24.064494908855433,2531.6678891235715,Mixed,158068.21820990636,0.9193712725756428,4.4179431517133345,0.8228810869604453,0.8607385413670086,0.3001767181433935,8.021831471710854,359401.4
971,33.35172268545108,1964.5367783624831,Residential,195586.07618166704,1.4281933350547216,28.789283994742593,0.3989657247731743,0.5309855034897051,0.834222069926817,6.794624825303922,394132.2
972,46.87307209657552,898.8731509647959,Industrial,132715.80026681675,1.2593022642932095,3.6393423995929925,0.7425460676712545,0.7341442838364339,0.8227936849072826,2.051310851309104,194576.72
973,36.76231881190739,3952.407696079184,Mixed,309621.2555051779,1.417298360574478,7.700048000464724,0.9217552947061407,0.9138355677845971,0.6568058938965367,4.363601651483206,518810.1
974,11.13954874024246,3698.775267170398,Public,119678.62759135473,1.1396965019771388,2.350818320509706,0.5085858623198667,0.7256076566391981,0.9320432812631376,2.2495747829318673,476191.62
975,2.0435651855335912,1983.3396887682609,Mixed,210287.27455762075,1.1794233415680415,21.448281252530855,0.8232833498709173,0.5745448743841239,0.935912343983281,8.930914592189623,368882.51
976,13.482070192841341,223.44772840022387,Industrial,363655.8562704183,1.4433267939200698,25.65866336058196,0.7798314409563483,0.9925169225029798,0.666738173693078,7.746590400072787,204502.49
977,29.956357569662615,4211.0869058182525,Public,302052.1923542068,1.4299366803482703,13.588061372663432,0.247620957497458,0.9446427310371317,0.7255917618375763,7.817831081175063,595960.59
978,3.0455777674703923,155.9481189249608,Mixed,223908.15394757086,1.1137126113583014,27.92714017623046,0.6652066476992579,0.885656816612507,0.9975654503472706,6.870308659961897,191482.51
979,25.0701292364612,3548.1289201823497,Residential,239112.32081339386,0.9920888421449773,18.118673080912387,0.3041514793606419,0.7057558014496053,0.5091741643679922,5.563391832430387,499534.71
980,30.043721021386016,4854.25983765768,Commercial,302949.8971804533,1.075219304194985,19.27020692794917,0.973855337784473,0.591922863444649,0.5272320696180341,2.3497395351714747,600817.6
981,17.04507259543956,2244.540507926197,Commercial,52639.12754922258,1.0714350299708248,25.517156849322326,0.8491260021605249,0.9707055907092506,0.4279417318644474,3.9672539803454656,361983.22
982,38.660154085418185,1251.3696844801686,Residential,85329.44080412443,1.0008068124879559,9.607205946503328,0.28777904099769613,0.7661755632585695,0.9271068574105075,2.232242132292015,245457.46
983,5.776613530121704,3553.8679492125702,Commercial,446566.1304933552,0.9880057230330767,11.273705918501149,0.29740159811814276,0.9261777301937426,0.8211418729644864,7.524218285671089,502455.28
984,4.219320195922534,4103.927895876367,Commercial,85045.54509108084,1.4027440555358037,27.272605656644686,0.6755790839300952,0.6710475028797129,0.3739499942091693,2.442058984198045,564493.27
985,36.54534343207837,2777.5085487814517,Residential,368061.6182947273,0.8489033444792632,27.12794138512415,0.4759113393385467,0.6676441585397352,0.9872371458385758,7.31902195154517,446525.55
986,25.026820152206824,4838.4728487551165,Residential,464017.17384907365,1.2743278274697158,29.318000509825254,0.22792468725848744,0.9927702403370195,0.8116731957127812,7.230298506363143,681759.07
987,34.57591862317293,353.1767361240094,Mixed,171807.621935779,0.9209740360195167,27.15331117680846,0.6333132062664425,0.760916524247425,0.8953654767234822,5.1337403109216,190257.08
988,22.02395326088544,2573.4984316921878,Mixed,216721.1466767814,1.0411541253758443,4.693789044967466,0.5102760797486776,0.5703477119303731,0.3337055524212406,2.2170578870624706,351239.18
989,12.696900645335788,3620.4243418804954,Residential,306014.63263012236,0.8430801238943858,24.888004297972632,0.28086119389739417,0.6098373389973537,0.6534726432595173,3.8332074352063303,507791.11
990,41.04556472487289,4326.938308630977,Industrial,446769.0363373631,0.9889815457988235,12.885315865178228,0.8415363138047862,0.7409721396963604,0.7890188007089274,3.8808379816799627,547869.9
991,40.07108600896447,978.3524983481713,Commercial,473857.5142671891,1.3378947497820695,29.733239322432198,0.9320614122230448,0.5212354552442057,0.6800626092002888,7.303466198289641,276366.59
992,34.887475307294125,4020.017060642039,Mixed,382803.4616500706,1.4195107271830811,14.69614796553523,0.805275147211304,0.7312669926891502,0.7666532259894943,2.023687174723519,533680.9
993,13.971184292883153,2808.264671020872,Commercial,88978.89238461232,0.9550690063316569,17.0612463925644,0.857937848013022,0.7094704210400637,0.8725118445133306,8.461617815944816,426713.32
994,29.71641801001981,2043.1130417508198,Public,351119.36999068287,1.1244834874812453,16.363472542447155,0.3731924538128939,0.8896681326597435,0.5620359440721373,7.849065611673225,362555.25
995,18.368207898531328,745.4036400375585,Residential,234636.67484269792,1.1292268335560445,10.330373865890056,0.4108583607348808,0.6774709822446209,0.8940680729330968,2.6767622635684654,200616.83
996,5.033312629668391,4339.949218653671,Industrial,261815.44977097772,1.411502714031814,3.175640577894627,0.3668220322393502,0.9912743807697997,0.4140412733357035,7.472479436010005,575561.95
997,45.90702198538102,870.6387200806053,Public,72116.77565532966,1.3339593370130638,26.973885681655638,0.8120507450924512,0.5903849596504516,0.4896202385184623,7.016618633210396,258223.21
998,7.2725222304885895,1617.9605101245863,Public,135977.9627058612,1.159154052857635,24.27759856326232,0.9583336631475976,0.7954933424840674,0.33034193394912803,7.7330872009983365,314832.75
999,47.53674901412972,1521.2231066159407,Public,405731.12339014147,1.2695230403302413,5.046276636230409,0.7734697653871221,0.5448496485041273,0.5550987679346757,2.70035699903825,257109.06
1000,22.57728576141881,4369.928767535186,Residential,254281.4748715369,1.3931485377365567,23.526279869152113,0.9051734119036448,0.866931991996991,0.5659366813768842,2.4183128994082175,579963.88
1001,9.664079977511673,3396.2446716236004,Mixed,185748.00873401697,0.8066772678178815,19.149553315467692,0.7109592759065382,0.9973768440309858,0.8636894180450756,3.128355873304788,459848.47
1002,27.324096895228728,4003.7388462377244,Residential,222808.58328423116,1.0820230217350342,12.865169849611046,0.5101279204470393,0.909569318875816,0.7571914692027591,4.292845328340781,531514.69
1003,43.71081887588221,1327.292704083245,Mixed,434479.7809965561,1.435070217093955,8.366613323771318,0.5406092919442442,0.7778517703601506,0.6057057907089667,8.142984829322211,287847.53
1004,36.74513187727328,3161.883088074295,Public,387049.5578322306,1.318219121590766,25.932134721564744,0.2602571457339239,0.7423706786998461,0.7564797850366237,7.64131543730965,509505.42
1005,40.42477681914176,2901.5553174043685,Public,172541.92873148725,1.1799889620338524,21.30545951952754,0.2251657561968209,0.9175149806334235,0.3369483453609838,9.329064330506798,468398.09
1006,33.10977665218051,4180.868846262529,Industrial,102875.828095568,1.1707511689245935,16.88445737460497,0.756380483351262,0.9679870423553621,0.42619007521286323,1.527666031887539,533861.95
1007,34.7676899436337,4539.826596358176,Mixed,163399.19973983226,1.0434390683231065,18.677487483055458,0.5507431136089445,0.9946032628990464,0.7388634986692284,1.1040065291276704,577296.87
1008,42.5351847524833,159.56818023919536,Public,464340.4029746302,1.16436437354906,3.6409192803832484,0.6417720544437036,0.6982696137822421,0.7489567734577116,7.292249467307192,143667.08
1009,12.858566438529705,3402.697603388084,Commercial,311714.9770323899,1.2587682396244173,14.743673066424567,0.646128998097933,0.9954587373972561,0.8418942610951989,3.513587462147491,477726.66
1010,24.726535700335454,353.99541568667223,Industrial,290066.0939351523,1.0928541269001553,6.617308490785358,0.4219006506666412,0.5779631260869158,0.5820998313375215,4.006710059804358,152302.58
1011,11.44986737007031,2789.407458879044,Residential,318377.1198616077,1.2999072024745217,7.043126691255936,0.5807140086635926,0.6267748879659546,0.8057878676313093,5.92121823323061,416327.56
1012,49.389566395834024,1509.4003723140231,Industrial,214712.71958593186,1.40286255908227,20.177814906319135,0.5766081773341618,0.544508062366948,0.7787862327921325,1.9217181081411865,299334.58
1013,47.230937314487356,1603.205337658492,Commercial,413198.15914378077,0.9082793937294029,27.426428403194354,0.5107417769822856,0.6358692582422408,0.9743753648588942,6.784249748932448,328699.17
1014,2.451627162741042,1829.4966669165472,Mixed,285478.8121851124,1.1160829159721972,12.70894170387205,0.8565403067208563,0.8839687758090056,0.4505911584972754,3.926327016080352,297117.92
1015,35.42597103952658,3144.3330003430897,Residential,102536.556245958,1.0856140638995568,7.024728917353521,0.5609312029500768,0.9264621790892249,0.6861756946268476,6.694436118708925,443129.93
1016,46.29979171207546,1736.8448317769692,Residential,108079.30617307834,1.2812253628348098,19.813661179862972,0.6829156196047903,0.8894463225512859,0.7212351094773285,8.506062217660473,343848.23
1017,9.43847958380301,3690.225347892374,Mixed,291586.6159261783,0.9749072256805505,26.264424344159213,0.9164160963046608,0.8155328890838481,0.9990535194539545,2.540002000036867,505487.33
1018,28.61328891235516,2082.1841893119617,Industrial,471456.5981318776,1.2481756404665934,22.701245232552235,0.8929868982871381,0.7569832562613228,0.44082889951665616,9.377857836230682,374960.69
1019,45.816670730608074,434.9306815187972,Public,188758.45475428944,1.4142424692120417,26.193959685561026,0.9123377630233322,0.8543521446068232,0.6662526139771046,5.776193269561994,211441.2
1020,2.1803259399970427,3940.4232281721256,Industrial,441293.5259866482,1.092692119855536,16.56008545931318,0.4160039971720112,0.6954167746336108,0.5423297153995472,9.306349886565716,556693.39
1021,35.02230322871858,1500.2157905042595,Commercial,393843.0139604957,1.437710989985454,22.804411086706537,0.22798599064645028,0.920654175749851,0.6681250780052999,2.869570739816003,318399.42
1022,15.218775864941263,2220.557710036387,Public,161515.5993081081,1.4952146172534349,5.061872221409158,0.4088534399162634,0.8385950469883927,0.4624900214721741,6.4410639814381385,366130.67
1023,46.25761167113826,3458.6750277873175,Industrial,66353.3367423091,0.8742644349635664,11.099963845532553,0.4229658764965669,0.8489023492472043,0.3333286648992417,4.634984055912442,458942.67
1024,48.5673831356857,1729.035170028689,Mixed,95831.26931407224,0.9631372315894011,12.296925769964151,0.9274882613799744,0.7679679965645356,0.7007958177283822,7.967999720404119,301690.22
1025,47.24119121111498,377.26971511890656,Commercial,377822.2702313481,1.4652658260374651,15.827576641135003,0.7193941862703765,0.9426144921055863,0.5350980211025824,6.453180488919667,194050.08
1026,23.973603724544457,1932.2131303627866,Commercial,139851.38211829102,1.4708293805369708,27.943214447447886,0.26536316768178303,0.6260073668395263,0.42735898122390353,5.450639112624866,380486.26
1027,43.17111122397102,4727.798055202087,Commercial,217071.91422742722,0.868395092770731,26.354600246443056,0.3083028768088809,0.6905738266805254,0.5267548962546236,9.216868657879077,646292.14
1028,42.30519522748598,3244.4985467629353,Public,275764.6247028912,0.8104989502639958,4.9012392763863515,0.32454090043358036,0.8888212848388446,0.3344961410134214,4.394053577545122,423715.05
1029,16.295473425541154,3390.247828469314,Residential,376460.67580257327,0.9127700162794956,6.010899904591433,0.7043373985351387,0.7463744480646688,0.9653095638630722,2.9798218440836335,439762.22
1030,41.53131597045853,3198.1825528244353,Public,100954.05046660642,1.497208948367574,11.37157593807843,0.7883312204056026,0.9446070067120954,0.7068035404812822,6.472910681668825,470286.35
1031,2.3318779184168847,1075.0614809012404,Industrial,232864.88237485767,0.9259997316274808,9.431572110829544,0.887715128452317,0.6731996598814262,0.8703380769429174,6.616255934555324,226528.1
1032,30.015358984861624,2149.835934101173,Residential,268282.8091142129,1.1517833247054163,18.828357641531607,0.9525092406449944,0.6846650844098223,0.5961827382834113,4.951851594146879,348342.04
1033,11.885437445741301,3779.6050119802594,Industrial,293372.17878719285,1.3938924085013578,27.180505385171802,0.36136364590915343,0.9443678946933127,0.93232026729633,5.379490393204441,566722.55
1034,6.468060845975301,596.7271980104798,Residential,418262.2886278475,0.8142811274817445,28.906454708505017,0.44781798777923926,0.7321851600910205,0.6383227550865773,9.6359807286991,235712.37
1035,4.309183480645853,1461.4786028395902,Public,127255.18776944761,1.2231422875809217,19.954485623521567,0.3922583045958645,0.7580622921012434,0.7017617255404686,7.5941712225712115,317460.56
1036,34.966294405967915,1453.9636314826828,Commercial,413524.15332198003,0.993917814208737,25.306616840631513,0.4870092539729102,0.6663818576678397,0.6442557860438598,1.995415763343193,283976.53
1037,17.323810706519275,2216.8927452130793,Mixed,361795.2924634935,1.4036344415078121,16.230863806693115,0.9317320859389995,0.638334971089541,0.813294807107356,2.9091706378354987,357201.05
1038,36.37595519067369,4903.806830616707,Commercial,300141.8663895317,0.9984228044848554,7.041481458941152,0.6600900535514893,0.8279743554191961,0.6966592543214436,9.78018970992003,627435.72
1039,3.7351388695476473,430.7624787507275,Public,364787.54168115737,1.2807290041973363,16.215963950710844,0.7905535178595993,0.559920330770602,0.49011924650627836,7.538189984141781,193317.53
1040,16.10687172261521,2641.6348724649156,Residential,235407.98252824537,1.271953742713178,17.09739544169188,0.5920953889014255,0.9396363205914546,0.4018776719258524,9.23540613530188,428415.36
1041,27.204818972579194,978.8869418598313,Commercial,112278.91368565607,0.9550454842017481,22.53126936219314,0.22308633066889963,0.889601568382554,0.7242870722180843,3.7347531758984984,247176.22
1042,39.6407966595287,4856.315072507747,Public,349594.3581194153,0.8243594399078451,7.376606701513124,0.2513563887982515,0.5953741318529013,0.6424259730829254,7.6768017407793305,615307.24
